# step  MSD_x(Ang2)  MSD_y  MSD_z  MSD_total
# TimeStep c_msd_co2[1] c_msd_co2[2] c_msd_co2[3] c_msd_co2[4]
86500 3259.15 4062.67 4341.3 11663.1
87000 3278.49 4090.61 4369.62 11738.7
87500 3298.52 4118.58 4396.81 11813.9
88000 3314.67 4137.53 4430.72 11882.9
88500 3334.87 4160.14 4458.69 11953.7
89000 3353.6 4184.04 4493.63 12031.3
89500 3374.56 4208.1 4530.12 12112.8
90000 3386.4 4232.19 4559.69 12178.3
90500 3401.28 4252.21 4592.87 12246.4
91000 3423.59 4265.04 4614.34 12303
91500 3443.18 4290.78 4627.53 12361.5
92000 3471.36 4323.75 4632.44 12427.5
92500 3485.61 4353.62 4641.16 12480.4
93000 3505.25 4393.73 4655.87 12554.9
93500 3517.8 4428.23 4672.94 12619
94000 3530.75 4460.16 4698.97 12689.9
94500 3551.84 4489.48 4728.67 12770
95000 3566.97 4520.02 4756.4 12843.4
95500 3578.72 4551.11 4771.71 12901.5
96000 3597.09 4581.45 4794.5 12973
96500 3616.82 4613.84 4814.49 13045.1
97000 3638.27 4649.67 4846.57 13134.5
97500 3664.78 4680.32 4873.32 13218.4
98000 3684.88 4714 4891.37 13290.2
98500 3708.18 4734.75 4912.94 13355.9
99000 3734.21 4759.54 4935.77 13429.5
99500 3760.54 4794.6 4961.17 13516.3
100000 3772.62 4822.65 4980.5 13575.8
100500 3775.72 4862.83 4998.06 13636.6
101000 3777.16 4896.67 5015.71 13689.5
101500 3779.11 4921.16 5032.92 13733.2
102000 3800.72 4946.56 5044.22 13791.5
102500 3819.33 4968.95 5071.95 13860.2
103000 3837.63 4994.63 5088.94 13921.2
103500 3853.77 5014.08 5101.04 13968.9
104000 3868.34 5034.73 5111.59 14014.7
104500 3883.06 5067.88 5134.6 14085.5
105000 3908.12 5096.58 5146.87 14151.6
105500 3929.07 5125.48 5158.65 14213.2
106000 3947.97 5149.94 5174.7 14272.6
106500 3967.99 5172.84 5202.94 14343.8
107000 3982.09 5210.12 5234.41 14426.6
107500 3993.22 5242.79 5262.51 14498.5
108000 3999.92 5284.48 5291.45 14575.8
108500 4004.75 5320.63 5322.51 14647.9
109000 4018.15 5361.96 5340.11 14720.2
109500 4028.01 5397.82 5355.08 14780.9
110000 4038.11 5427.22 5377.74 14843.1
110500 4046.11 5455.14 5387.5 14888.7
111000 4062.87 5484.35 5416.38 14963.6
111500 4078.23 5504.28 5431.28 15013.8
112000 4089.95 5513.92 5462.22 15066.1
112500 4108.12 5536.04 5489.78 15133.9
113000 4124.79 5555.73 5510.78 15191.3
113500 4146.15 5568.84 5533.94 15248.9
114000 4166.72 5588.42 5551.46 15306.6
114500 4185.63 5613.67 5569.19 15368.5
115000 4194.61 5631.59 5596.05 15422.3
115500 4215 5652.41 5618.78 15486.2
116000 4224.68 5674.51 5642.62 15541.8
116500 4237.38 5697.35 5657.87 15592.6
117000 4251.43 5737.55 5673.46 15662.4
117500 4274.06 5771.84 5689.04 15734.9
118000 4292.94 5804.13 5697.78 15794.9
118500 4312.14 5832.79 5708.5 15853.4
119000 4336.46 5879.89 5715.96 15932.3
119500 4358.51 5925.14 5746.12 16029.8
120000 4376.59 5968.96 5765.58 16111.1
120500 4396.72 5997.44 5785.17 16179.3
121000 4419.96 6029.64 5809.75 16259.4
121500 4438.48 6074.26 5838.03 16350.8
122000 4456.81 6111.8 5878.26 16446.9
122500 4482.9 6134.94 5908.44 16526.3
123000 4510 6166.48 5936.54 16613
123500 4525.42 6190.29 5961.77 16677.5
124000 4537.22 6216.57 5982.3 16736.1
124500 4563.07 6239.91 5989.69 16792.7
125000 4593.05 6262.96 6008.68 16864.7
125500 4611.52 6285.63 6033.93 16931.1
126000 4637.96 6325.83 6067.53 17031.3
126500 4662.87 6365 6086.49 17114.4
127000 4680.22 6408.08 6112.05 17200.4
127500 4702.59 6436.49 6139.66 17278.7
128000 4722.93 6476.24 6166.4 17365.6
128500 4752.71 6521.38 6187.34 17461.4
129000 4781.37 6558.04 6217.61 17557
129500 4808.34 6596.87 6244.65 17649.9
130000 4830.28 6620.65 6277.45 17728.4
130500 4854.61 6638.95 6331.56 17825.1
131000 4877.22 6656.85 6373.66 17907.7
131500 4886.15 6669.15 6402.79 17958.1
132000 4897.3 6690.01 6423.13 18010.4
132500 4913.27 6716.78 6455.49 18085.5
133000 4910.91 6744.82 6487.92 18143.6
133500 4915.74 6773.02 6522.1 18210.9
134000 4922.47 6812.47 6549.93 18284.9
134500 4936.13 6848.41 6566.09 18350.6
135000 4954.61 6878.1 6600.24 18432.9
135500 4989.7 6909.68 6623.01 18522.4
136000 5017.68 6941.98 6636.28 18595.9
136500 5035.59 6982 6657.5 18675.1
137000 5045.63 7015.95 6687.53 18749.1
137500 5049.29 7041.94 6703.85 18795.1
138000 5048.02 7073.47 6725.03 18846.5
138500 5059.58 7094.38 6745.36 18899.3
139000 5066.33 7124.14 6770.46 18960.9
139500 5072.78 7163.26 6795.82 19031.9
140000 5079.39 7195.94 6824.92 19100.2
140500 5087.95 7219.41 6830.57 19137.9
141000 5091.89 7257.22 6848.62 19197.7
141500 5096.69 7296.42 6878.92 19272
142000 5092.41 7314.54 6913.63 19320.6
142500 5088.52 7335.19 6947.62 19371.3
143000 5090.33 7363.68 6983.21 19437.2
143500 5104.22 7399.88 7024.91 19529
144000 5103.58 7428.53 7063.36 19595.5
144500 5117.47 7458.39 7097.4 19673.3
145000 5129.87 7492.11 7128.55 19750.5
145500 5146.33 7524.72 7149.24 19820.3
146000 5165.03 7542.86 7155.2 19863.1
146500 5174.19 7547.36 7164.85 19886.4
147000 5189.85 7562.64 7191.87 19944.4
147500 5210.12 7564.25 7215.34 19989.7
148000 5230.66 7585.27 7234.89 20050.8
148500 5256.34 7619.74 7253.68 20129.8
149000 5269.17 7648.91 7274.72 20192.8
149500 5284.31 7666.9 7309.84 20261
150000 5292.97 7690.54 7343.52 20327
150500 5304.65 7699.65 7380.95 20385.3
151000 5319.87 7709.83 7405.56 20435.3
151500 5336.38 7727.55 7412.83 20476.8
152000 5353.06 7760.08 7422.07 20535.2
152500 5367.24 7799.49 7458.13 20624.9
153000 5376.82 7832.85 7490.85 20700.5
153500 5383.43 7864.71 7496.5 20744.6
154000 5400.42 7886.54 7510.3 20797.3
154500 5409.97 7913.61 7523.22 20846.8
155000 5415.09 7935.41 7520.66 20871.2
155500 5425.55 7968.4 7536.88 20930.8
156000 5424.44 7980.73 7559.77 20964.9
156500 5428.03 7999.15 7585.86 21013
157000 5423.19 8013.88 7614.3 21051.4
157500 5435.31 8002.8 7653.98 21092.1
158000 5455.38 8007.4 7692.83 21155.6
158500 5466.74 8029.95 7711.45 21208.1
159000 5495.52 8052.8 7725.92 21274.2
159500 5513.99 8062.37 7747.56 21323.9
160000 5534.45 8082.42 7773.43 21390.3
160500 5543.47 8111.35 7817.19 21472
161000 5546.15 8155.65 7853.42 21555.2
161500 5541.32 8188.03 7894.53 21623.9
162000 5546.18 8205.44 7937.94 21689.6
162500 5547.64 8220.36 7964.28 21732.3
163000 5562.16 8239.36 7981.76 21783.3
163500 5575.37 8263.55 8012 21850.9
164000 5597.55 8300.18 8058.14 21955.9
164500 5610.45 8327.5 8104.56 22042.5
165000 5610.97 8357.83 8131.43 22100.2
165500 5616.7 8377.01 8161.84 22155.6
166000 5639.63 8397.59 8179.74 22217
166500 5648.5 8416.95 8202.65 22268.1
167000 5656.9 8432.88 8210.81 22300.6
167500 5662.15 8441.22 8228.78 22332.1
168000 5670.74 8457.88 8242.44 22371.1
168500 5693.99 8476.24 8271.53 22441.8
169000 5702.93 8480.57 8293.45 22477
169500 5710.9 8475.78 8309.46 22496.1
170000 5727.56 8481.48 8307.09 22516.1
170500 5751.42 8483.57 8307.44 22542.4
171000 5768.9 8487.79 8305.13 22561.8
171500 5769.13 8495.65 8300.56 22565.3
172000 5772.23 8510.46 8288.77 22571.5
172500 5793.38 8525.48 8299.8 22618.7
173000 5823.98 8553.06 8323.38 22700.4
173500 5850.37 8563.99 8339.43 22753.8
174000 5863.13 8588.5 8365.29 22816.9
174500 5881.68 8627.17 8390.81 22899.7
175000 5904.32 8657.77 8406.67 22968.8
175500 5916.44 8660.9 8422.2 22999.5
176000 5932.86 8683.94 8441.77 23058.6
176500 5938.08 8675.56 8467.97 23081.6
177000 5952.95 8671.93 8475.31 23100.2
177500 5961.38 8683.85 8485.44 23130.7
178000 5964.16 8697.59 8509.56 23171.3
178500 5970.12 8705.21 8528.39 23203.7
179000 5971.32 8716.91 8544.83 23233.1
179500 5976.42 8724.28 8551.65 23252.3
180000 5979.29 8744.5 8556.74 23280.5
180500 5970.69 8755.14 8565.95 23291.8
181000 5967.39 8760.66 8576.22 23304.3
181500 5977.29 8770.56 8602.43 23350.3
182000 5994.33 8771.75 8649.04 23415.1
182500 6008.5 8766.29 8679.95 23454.7
183000 6031.04 8778.23 8724.3 23533.6
183500 6046.62 8779.61 8775.37 23601.6
184000 6078.47 8780.54 8824.39 23683.4
184500 6096.19 8800.51 8868.28 23765
185000 6118.17 8798.04 8910.86 23827.1
185500 6131.52 8810.74 8940.83 23883.1
186000 6138.02 8830.74 8962.58 23931.3
186500 6151.72 8849.47 8994.89 23996.1
187000 6163.99 8872.34 9017.24 24053.6
187500 6173.04 8885.69 9032.12 24090.9
188000 6192.26 8896.82 9061.06 24150.1
188500 6215.53 8903.45 9093.76 24212.7
189000 6239.7 8907.22 9134.4 24281.3
189500 6263.51 8915.77 9183.35 24362.6
190000 6287.87 8927.58 9218.31 24433.8
190500 6325.78 8951.58 9249.95 24527.3
191000 6366.18 8979.22 9288.25 24633.6
191500 6410.77 9011.57 9312 24734.3
192000 6443.5 9048.39 9345.42 24837.3
192500 6473.49 9081.98 9385.55 24941
193000 6502.7 9136.56 9420.31 25059.6
193500 6529.59 9193.57 9448.17 25171.3
194000 6541.2 9252.22 9489.72 25283.1
194500 6550.2 9301.32 9535.64 25387.2
195000 6566.2 9351.63 9569.19 25487
195500 6580.77 9397.58 9614.7 25593.1
196000 6572.93 9447.22 9642.38 25662.5
196500 6571.23 9500.89 9671.84 25744
197000 6583.32 9562.64 9694.59 25840.6
197500 6591.21 9599.51 9730.22 25920.9
198000 6603.4 9628.77 9763.98 25996.2
198500 6610.35 9660.13 9793.02 26063.5
199000 6632.19 9695.5 9825.81 26153.5
199500 6655.11 9710.34 9858.06 26223.5
200000 6683.41 9717.4 9878.73 26279.5
200500 6696.43 9742.57 9879 26318
201000 6715.3 9768.13 9884.71 26368.1
201500 6732.61 9789.32 9900.48 26422.4
202000 6743.37 9810.99 9916.64 26471
202500 6763.56 9832.47 9938.77 26534.8
203000 6774.23 9859.16 9985.69 26619.1
203500 6803.72 9882.06 10009.8 26695.5
204000 6830.89 9901.24 10063.1 26795.2
204500 6848.7 9923.64 10099.2 26871.6
205000 6870 9952.71 10134.7 26957.4
205500 6890.36 9984.57 10179.1 27054
206000 6896.86 10005.4 10224.3 27126.6
206500 6923.6 10031.3 10255.7 27210.6
207000 6935.32 10066.5 10262.9 27264.7
207500 6934.27 10089.8 10288.2 27312.3
208000 6940.61 10129.9 10317.7 27388.2
208500 6955.09 10166.2 10351.6 27472.9
209000 6983.94 10210.4 10386.2 27580.6
209500 6993.85 10248.5 10416.9 27659.2
210000 7005.73 10277.5 10455.7 27738.9
210500 7023.68 10300.7 10503 27827.4
211000 7043.63 10318.5 10546.8 27908.9
211500 7056.65 10329.5 10562.9 27949
212000 7070.99 10346.8 10572.7 27990.5
212500 7087.85 10387 10593.7 28068.6
213000 7106.29 10426.3 10611.5 28144.1
213500 7114.06 10470 10639.3 28223.4
214000 7127.11 10489.3 10667.3 28283.7
214500 7130.15 10519.7 10691 28340.8
215000 7136.29 10535.9 10703.6 28375.8
215500 7164.52 10551.1 10726.5 28442.1
216000 7170.11 10565.2 10757.2 28492.5
216500 7191.48 10586.2 10773.9 28551.6
217000 7211.83 10611 10770.9 28593.8
217500 7230.73 10645.7 10767.4 28643.8
218000 7246.82 10674.7 10783.1 28704.5
218500 7243.08 10706.7 10807 28756.8
219000 7248.2 10721.4 10842.4 28812
219500 7258.6 10734.8 10874 28867.4
220000 7278.18 10749.4 10902.4 28930
220500 7288.09 10769.2 10928.8 28986
221000 7286.04 10795.5 10950.5 29032
221500 7285.54 10818.7 10979.4 29083.6
222000 7305.58 10821.8 11031.9 29159.3
222500 7295.83 10840.3 11081.4 29217.5
223000 7301.16 10850.3 11128.4 29279.9
223500 7314.39 10876.5 11179.5 29370.4
224000 7322.51 10894.4 11219.8 29436.7
224500 7329.8 10913.5 11259.4 29502.7
225000 7337.37 10927.5 11309.1 29574
225500 7354.95 10928.3 11330.9 29614.2
226000 7370.09 10945.3 11342.2 29657.7
226500 7391.2 10962.1 11367.1 29720.4
227000 7395.75 10984.9 11381.1 29761.8
227500 7418.84 11002.7 11382 29803.5
228000 7431.52 11018.8 11396.7 29846.9
228500 7427.12 11043.6 11416.7 29887.4
229000 7438.84 11088.9 11429.2 29957
229500 7449.39 11127.2 11439.6 30016.2
230000 7470.35 11181.6 11455.6 30107.6
230500 7497.97 11224.3 11488.4 30210.7
231000 7529.94 11257.4 11512 30299.4
231500 7570.02 11295.2 11539 30404.2
232000 7586.31 11342.8 11566.7 30495.8
232500 7607.4 11378.1 11578.5 30564
233000 7616.1 11415.6 11596.7 30628.4
233500 7618.29 11437.2 11615.8 30671.3
234000 7626.05 11473.3 11617.8 30717.2
234500 7633.63 11509.2 11635.9 30778.8
235000 7642.65 11561.7 11653.1 30857.5
235500 7648.72 11585.5 11669.7 30903.9
236000 7661.15 11606.7 11696.2 30964.1
236500 7675.3 11630 11725.1 31030.4
237000 7677.61 11647.5 11739.9 31065
237500 7692.53 11678.9 11763.1 31134.5
238000 7718.01 11711.3 11803.6 31232.9
238500 7752.87 11725.6 11832.5 31311
239000 7787.97 11732.9 11862 31382.9
239500 7814.77 11762.6 11888.9 31466.2
240000 7839.27 11789.6 11909.2 31538.1
240500 7849.54 11809.1 11934.4 31593
241000 7877.09 11834.8 11951.5 31663.4
241500 7918.78 11866.4 11964.2 31749.3
242000 7949.35 11889.5 11968.8 31807.7
242500 7966.79 11912.1 11979 31857.9
243000 7986.17 11935.7 11981.7 31903.5
243500 8018.21 11958.1 11996.3 31972.6
244000 8024.37 11979.6 12024 32028
244500 8035.77 11999.4 12049.6 32084.8
245000 8070.96 12025.1 12081.9 32177.9
245500 8090.51 12064.8 12109.2 32264.6
246000 8111.87 12099.8 12122.4 32334
246500 8128.98 12129.9 12158.7 32417.5
247000 8132.65 12152.3 12183.2 32468.2
247500 8149.46 12173 12233.6 32556.1
248000 8170.82 12199.6 12264.2 32634.6
248500 8189.86 12215.6 12275.3 32680.8
249000 8203.03 12250.2 12314.9 32768.1
249500 8210.84 12303.6 12344 32858.4
250000 8225.82 12345.6 12371.6 32942.9
250500 8242.65 12375.2 12395.1 33012.9
251000 8234.98 12406.2 12428.9 33070.1
251500 8230.27 12427.9 12450.3 33108.4
252000 8234.14 12454.2 12484.5 33172.8
252500 8248.01 12498.1 12506.9 33253
253000 8255.83 12539.8 12535.1 33330.8
253500 8267.06 12570.4 12557.5 33395
254000 8282.31 12598.3 12573 33453.6
254500 8297.01 12617.1 12582.1 33496.2
255000 8311.97 12638.8 12603.5 33554.2
255500 8319.87 12640.9 12633.7 33594.5
256000 8322.14 12628.4 12628.3 33578.8
256500 8331.04 12639.7 12639.5 33610.3
257000 8338.42 12662.5 12653.6 33654.5
257500 8337.56 12704.4 12683.3 33725.3
258000 8342.35 12746.2 12728.4 33817
258500 8350.37 12788.1 12752 33890.5
259000 8359.18 12815.9 12779.5 33954.6
259500 8373.06 12850 12793.5 34016.5
260000 8390.79 12875.9 12819.8 34086.5
260500 8421.33 12901.8 12843.9 34167
261000 8444.01 12920.5 12875.3 34239.8
261500 8459.89 12951 12894.4 34305.3
262000 8482.41 12984.5 12926.6 34393.5
262500 8494.82 13005.5 12934.4 34434.6
263000 8506.07 13039.8 12944.4 34490.3
263500 8514.92 13087.6 12957 34559.5
264000 8530.25 13129.3 12984.7 34644.3
264500 8537 13154.3 13019.1 34710.4
265000 8537.31 13181.2 13050.9 34769.4
265500 8548.46 13204.7 13081.3 34834.5
266000 8567.45 13239.1 13124.4 34930.9
266500 8574.16 13255.1 13150.3 34979.6
267000 8599.64 13282.4 13160.5 35042.6
267500 8622.92 13318.2 13166 35107.1
268000 8639.45 13359.4 13161.8 35160.6
268500 8640.19 13394.3 13141.8 35176.4
269000 8657.06 13440.3 13145.3 35242.6
269500 8683.27 13484.7 13142.2 35310.2
270000 8714.83 13528.8 13145.8 35389.4
270500 8742.58 13582.2 13149.3 35474.1
271000 8766.25 13639.2 13145.3 35550.7
271500 8794.1 13684.9 13148.4 35627.4
272000 8818.68 13744.6 13153.6 35716.8
272500 8844.7 13793.8 13163.9 35802.4
273000 8853.51 13830.3 13171.1 35854.9
273500 8868.03 13845.1 13162.6 35875.7
274000 8891.13 13868.7 13162.1 35921.9
274500 8909.18 13901.2 13165.1 35975.5
275000 8913.49 13919 13177.9 36010.4
275500 8915.47 13957.9 13191.8 36065.1
276000 8915.5 13988.1 13218 36121.5
276500 8911.17 13983.4 13232.8 36127.3
277000 8916.68 13990.5 13269.6 36176.7
277500 8941.16 14012.6 13295.8 36249.6
278000 8950.53 14030.9 13327.7 36309.1
278500 8958.29 14055.4 13339 36352.8
279000 8971.35 14081.8 13346.8 36399.9
279500 8969.37 14127.8 13376.2 36473.4
280000 8994.68 14141.3 13407.6 36543.6
280500 9003.42 14166.5 13428.2 36598.1
281000 9019.32 14170.4 13439.4 36629.2
281500 9038.48 14173.3 13461 36672.9
282000 9054.57 14169.4 13478.7 36702.6
282500 9063.43 14177.8 13506.2 36747.4
283000 9070.51 14196.5 13504.3 36771.3
283500 9061.97 14212.9 13537 36811.9
284000 9083.27 14252.4 13564 36899.6
284500 9108.33 14291.6 13579.1 36979
285000 9125.7 14327.7 13586.1 37039.5
285500 9136.12 14353.5 13591 37080.7
286000 9145.64 14378.5 13592.4 37116.5
286500 9160.49 14392.3 13594.7 37147.5
287000 9177.69 14423.1 13596.4 37197.1
287500 9186.34 14441.4 13604.3 37232
288000 9203.14 14482.7 13602.6 37288.5
288500 9222.87 14517 13606 37345.9
289000 9225.01 14551 13608.8 37384.8
289500 9233.76 14569.4 13627.4 37430.5
290000 9236.53 14579 13620.6 37436.1
290500 9235.27 14601.1 13613.7 37450.1
291000 9243.33 14602.4 13614.5 37460.2
291500 9248.39 14616.9 13620 37485.3
292000 9252.99 14645.5 13623.1 37521.6
292500 9261.5 14660.6 13647.3 37569.4
293000 9274.9 14697.7 13689.3 37661.9
293500 9282.1 14744.1 13715.3 37741.5
294000 9273.48 14803.8 13745.2 37822.5
294500 9279.08 14870.1 13793.2 37942.4
295000 9300.5 14904.6 13816.5 38021.6
295500 9310.58 14936.3 13839.9 38086.8
296000 9331.76 14984 13863.7 38179.4
296500 9347.23 15007.8 13878 38233
297000 9337.34 15025.7 13876.8 38239.9
297500 9320.01 15052 13883.9 38256
298000 9323.07 15072.4 13912.3 38307.8
298500 9332.57 15089.2 13916 38337.8
299000 9348.17 15110.5 13946 38404.8
299500 9345.99 15112.7 13982.1 38440.8
300000 9367.13 15135 14021.4 38523.6
300500 9380.37 15151.4 14031.3 38563.1
301000 9405.24 15180.8 14057.9 38643.9
301500 9428.77 15218.9 14090 38737.6
302000 9452.18 15242.2 14109.2 38803.6
302500 9469.87 15276.9 14129.1 38875.9
303000 9491.42 15291.2 14163.1 38945.8
303500 9501.82 15310.9 14190.9 39003.6
304000 9505.37 15342.1 14219.6 39067.1
304500 9530.68 15365.4 14240.4 39136.4
305000 9548.61 15378.8 14267.1 39194.5
305500 9568.03 15380.8 14310.9 39259.7
306000 9599.97 15390.4 14361 39351.4
306500 9617.44 15441.7 14413.6 39472.8
307000 9630.86 15474.3 14457.9 39563.1
307500 9633.34 15521.2 14492.2 39646.8
308000 9636.77 15564.6 14524 39725.4
