# step  MSD_x(Ang2)  MSD_y  MSD_z  MSD_total
# TimeStep c_msd_co2[1] c_msd_co2[2] c_msd_co2[3] c_msd_co2[4]
300500 10290.5 17168.8 17476.2 44935.4
301000 10309.8 17211.5 17490.2 45011.5
301500 10324.8 17250.2 17509 45084.1
302000 10344.5 17280.5 17520.9 45146
302500 10366.4 17312.5 17533.2 45212.1
303000 10380.9 17331.5 17585.2 45297.6
303500 10389.7 17355 17627.5 45372.3
304000 10416.9 17392.8 17672.3 45482
304500 10441.2 17434.3 17692.3 45567.9
305000 10455.6 17470.1 17730.2 45655.9
305500 10454 17497.8 17746.8 45698.6
306000 10467.7 17530.6 17760.1 45758.5
306500 10487.9 17556.1 17768.9 45812.9
307000 10506.2 17576 17773.3 45855.5
307500 10498.6 17592.8 17801.3 45892.6
308000 10503.5 17597.8 17829.8 45931.1
308500 10530.9 17594.8 17869.5 45995.2
309000 10555.4 17613.5 17921.5 46090.3
309500 10565.2 17625.8 17964.8 46155.9
310000 10596.5 17644.1 17992.7 46233.3
310500 10617.1 17675.7 18003.4 46296.2
311000 10639.9 17727.6 18028.9 46396.4
311500 10671.4 17787 18032.4 46490.9
312000 10705.1 17833.7 18064.7 46603.5
312500 10732.6 17910.8 18100.9 46744.3
313000 10746.4 17953.7 18125 46825.1
313500 10764.6 18003.6 18160.2 46928.4
314000 10776.2 18012.4 18178.6 46967.1
314500 10794.8 18017.7 18224.6 47037.1
315000 10819.6 18002.2 18256.7 47078.5
315500 10856.7 18002.5 18284 47143.2
316000 10887.5 17997.3 18317 47201.8
316500 10914.4 18027.3 18354 47295.7
317000 10942.1 18064.8 18400.3 47407.3
317500 10973 18093.1 18450.7 47516.8
318000 10999.4 18133.4 18488.1 47620.9
318500 11008.2 18170.2 18520 47698.4
319000 11030.8 18199.5 18525.5 47755.8
319500 11040.8 18211.3 18539.3 47791.4
320000 11024.9 18237.9 18543.8 47806.6
320500 11024.6 18284.2 18554.1 47862.9
321000 11045 18350.3 18616.6 48011.9
321500 11061.9 18427.8 18663.5 48153.1
322000 11092.7 18496.2 18720.8 48309.7
322500 11132.7 18565.2 18761 48458.9
323000 11178.3 18631.7 18790.7 48600.7
323500 11197.6 18675.7 18819.8 48693
324000 11220.2 18697.4 18856.4 48774
324500 11250 18715.3 18886 48851.3
325000 11276.7 18748.9 18919.5 48945
325500 11317.5 18753.8 18953.7 49025.1
326000 11331.6 18761.4 18934.9 49027.9
326500 11347.3 18795.6 18909 49051.9
327000 11358.3 18831 18893.6 49082.8
327500 11361.4 18872.7 18912.6 49146.7
328000 11378.1 18911.2 18909.2 49198.4
328500 11384.2 18937 18912.5 49233.7
329000 11408.4 18991 18932.3 49331.7
329500 11442.7 19018 18931.2 49391.9
330000 11465.1 19064.5 18943.5 49473.1
330500 11492.1 19098.8 18943 49533.9
331000 11517.2 19135.8 18932.7 49585.7
331500 11548.5 19142 18954.6 49645.1
332000 11572.7 19154.5 18983.2 49710.4
332500 11598.9 19186.8 18997.4 49783
333000 11631.1 19233.3 19034.8 49899.3
333500 11637.3 19295.4 19022.6 49955.2
334000 11650.5 19372.1 19016.1 50038.7
334500 11669.8 19432.5 19012.5 50114.9
335000 11693.7 19491.6 19027.1 50212.4
335500 11717.9 19507.5 19043.6 50269
336000 11732.2 19517.5 19038.1 50287.7
336500 11767.9 19531.2 19029.1 50328.2
337000 11808.3 19572.9 19042.7 50423.9
337500 11845 19612.1 19063.6 50520.7
338000 11879.7 19672.3 19098.4 50650.3
338500 11909.5 19731.4 19104.1 50745.1
339000 11946.9 19792.7 19131.8 50871.4
339500 11944.9 19867.1 19164.2 50976.2
340000 11969.5 19922.2 19192.7 51084.3
340500 12003.8 19992.5 19249.7 51246
341000 12013.5 20025.8 19317.3 51356.6
341500 12022.8 20063.9 19340.9 51427.7
342000 12020.7 20096.9 19378.9 51496.5
342500 12005.7 20127.2 19413.8 51546.7
343000 11975.2 20181.1 19435.2 51591.5
343500 11952.2 20229.5 19458.9 51640.6
344000 11944.1 20280.5 19466.7 51691.3
344500 11928.6 20315.2 19466.4 51710.1
345000 11920.6 20359.9 19475 51755.5
345500 11912.3 20386.4 19504.8 51803.6
346000 11900.7 20407.5 19545.8 51853.9
346500 11907.4 20415.6 19601.2 51924.1
347000 11931.2 20413.6 19669 52013.8
347500 11961.4 20435.1 19715.3 52111.7
348000 11985.6 20448 19778.3 52211.9
348500 12005.4 20469.8 19798.9 52274
349000 12052.5 20516.2 19819.1 52387.7
349500 12091.8 20584.3 19874.4 52550.5
350000 12140.4 20642.4 19941.8 52724.6
350500 12149.4 20719.4 19987.6 52856.5
351000 12151.2 20788.9 20014.1 52954.3
351500 12178 20834.6 20073.7 53086.2
352000 12200.2 20886.6 20102.7 53189.5
352500 12206.9 20940.7 20135.1 53282.7
353000 12212.6 20982.9 20182.3 53377.8
353500 12227.3 21022.7 20211.1 53461.1
354000 12272 21038.5 20245 53555.5
354500 12303.4 21075.1 20294.7 53673.2
355000 12308.8 21113.5 20358 53780.3
355500 12304.2 21144 20405.6 53853.7
356000 12329.4 21161.8 20413.5 53904.8
356500 12347.2 21196.9 20427 53971.1
357000 12361.1 21225.5 20440.1 54026.7
357500 12367.8 21237.4 20457.2 54062.5
358000 12364.6 21251 20446.6 54062.2
358500 12377 21256.5 20462.3 54095.7
359000 12377 21258.2 20467.3 54102.5
359500 12359.1 21292.2 20488.9 54140.2
360000 12383.2 21334.8 20497 54215
360500 12399 21396 20525.4 54320.5
361000 12431.9 21438.9 20559.3 54430.2
361500 12454.8 21520 20586.3 54561.1
362000 12497.8 21593.3 20608.5 54699.7
362500 12527.5 21671.1 20610 54808.6
363000 12560.2 21737.6 20647.1 54944.9
363500 12567.2 21824.7 20675.9 55067.7
364000 12601.7 21890 20699.5 55191.1
364500 12649.6 21964.2 20698.3 55312.1
365000 12685.1 22012.7 20717.8 55415.7
365500 12706.1 22059.1 20758.5 55523.7
366000 12727.5 22089.9 20825.5 55642.9
366500 12750.5 22107.1 20843.7 55701.3
367000 12782.4 22118.2 20885.6 55786.2
367500 12815.2 22150.7 20914.9 55880.8
368000 12860.4 22193.9 20945.5 55999.8
368500 12933 22256.5 20981.2 56170.7
369000 12982 22269.2 20983 56234.2
369500 12992.8 22301 20997.1 56290.9
370000 13015.1 22315.9 21028 56359
370500 13052.6 22324.3 21068 56445
371000 13093.2 22309.4 21104.1 56506.6
371500 13120.7 22316.4 21158.1 56595.2
372000 13129.3 22315.7 21202.6 56647.5
372500 13143 22326.1 21231.5 56700.6
373000 13162.8 22347 21269.8 56779.5
373500 13170 22353.6 21306.9 56830.5
374000 13175.7 22379.4 21329.5 56884.6
374500 13172.6 22389.5 21390 56952.1
375000 13175.6 22387.9 21423.8 56987.3
375500 13158 22410.4 21451.9 57020.3
376000 13167.6 22426.3 21487 57080.9
376500 13164.8 22418.4 21480.7 57063.9
377000 13162 22421.5 21502.6 57086.1
377500 13171.1 22409 21539 57119.1
378000 13183.7 22401.1 21554.7 57139.5
378500 13210.1 22402 21599 57211.1
379000 13205.7 22416.1 21631.6 57253.4
379500 13202.3 22431.9 21694.9 57329.2
380000 13192.9 22461.5 21743.4 57397.8
380500 13189 22493.3 21776.2 57458.5
381000 13201.8 22539.7 21777.8 57519.3
381500 13205.9 22554.7 21769.5 57530
382000 13203.9 22578.3 21774.3 57556.5
382500 13216.8 22609.6 21767.7 57594
383000 13209.7 22673.8 21812.4 57695.9
383500 13219.9 22716.5 21846 57782.4
384000 13240.2 22780.2 21911.3 57931.7
384500 13251.2 22819.7 21955.4 58026.4
385000 13249.9 22843.3 21992.4 58085.7
385500 13237.2 22896.9 22029.9 58163.9
386000 13247.1 22953.4 22084.4 58285
386500 13271.4 23001.9 22130.5 58403.8
387000 13285.6 23043 22162.3 58490.9
387500 13303.6 23078.3 22199.9 58581.8
388000 13334 23103.4 22229.6 58667.1
388500 13347.1 23128.5 22263 58738.6
389000 13348 23190.8 22286.8 58825.6
389500 13357.4 23213.6 22314.3 58885.3
390000 13379.3 23258.7 22333.4 58971.4
390500 13396.4 23301.8 22350.8 59049
391000 13406 23328.2 22391.2 59125.4
391500 13416.3 23365.9 22425.2 59207.4
392000 13430.6 23392.3 22440.1 59263.1
392500 13460.3 23440.2 22454.5 59355
393000 13472.1 23480.9 22486.5 59439.5
393500 13480.9 23512.1 22519.1 59512.1
394000 13490 23550.7 22544.7 59585.4
394500 13490.7 23606.8 22548.1 59645.6
395000 13497.3 23639.5 22586.7 59723.5
395500 13525.4 23681 22637 59843.5
396000 13542.8 23710.6 22697.3 59950.7
396500 13549.8 23712.2 22733.7 59995.7
397000 13555.5 23747.2 22787 60089.6
397500 13584.7 23803.2 22838.4 60226.3
398000 13633.5 23867.5 22897.7 60398.7
398500 13664.7 23902.1 22938.8 60505.7
399000 13678.5 23926.4 22988 60593
399500 13694.5 23915.6 23088.9 60698.9
400000 13713.3 23918.1 23148.3 60779.7
400500 13719.5 23919.4 23191.3 60830.3
401000 13748.4 23920.8 23229.2 60898.4
401500 13768.1 23902.2 23284.2 60954.5
402000 13775.1 23911.8 23311 60998
402500 13771.7 23939.6 23337.4 61048.8
403000 13772.7 23926 23375.6 61074.2
403500 13788.9 23918.8 23406.7 61114.4
404000 13812.8 23923.8 23423.3 61159.9
404500 13797.2 23935.1 23435.7 61168
405000 13785.5 23944.7 23443.8 61174
405500 13793.4 23961.2 23462.9 61217.5
406000 13804.7 23994.6 23499 61298.4
406500 13835.5 24055.3 23526.5 61417.2
407000 13863.9 24100.1 23573.3 61537.4
407500 13883 24140.3 23594.3 61617.6
408000 13905.3 24190.8 23609.8 61705.9
408500 13927.9 24237.8 23637.9 61803.5
409000 13957.8 24283 23670.8 61911.5
409500 13985.1 24309.9 23692.1 61987.1
410000 13990.8 24360.7 23723.6 62075.1
410500 13992.6 24396.7 23741.6 62130.9
411000 14000.2 24433 23744.1 62177.3
411500 14045 24473.5 23752.9 62271.4
412000 14072.9 24513.1 23779.5 62365.5
412500 14083.8 24564.9 23796.9 62445.6
413000 14100.1 24622.8 23815.4 62538.3
413500 14122.9 24645.9 23860.4 62629.1
414000 14139.4 24687.4 23901.6 62728.4
414500 14169.4 24725.8 23949.9 62845.1
415000 14194.1 24763.7 24002 62959.8
415500 14228.6 24800.6 24049.4 63078.7
416000 14277.1 24845.1 24099.6 63221.9
416500 14310.6 24877 24117.8 63305.4
417000 14326.6 24911.9 24140.9 63379.3
417500 14351.6 24975.4 24157.4 63484.5
418000 14374.6 25008.5 24174.2 63557.3
418500 14431.7 25026.3 24215.3 63673.3
419000 14481.8 25062.5 24253.7 63798
419500 14517.2 25111.6 24311.2 63940
420000 14538.4 25130.5 24358.7 64027.7
420500 14560 25162.4 24375.7 64098.1
421000 14595.8 25182.7 24394.4 64172.9
421500 14627.8 25197.2 24417 64242
422000 14646.2 25182.9 24422.4 64251.5
422500 14677.4 25190.2 24419.8 64287.4
423000 14701.1 25187.3 24428.9 64317.3
423500 14738 25200.7 24422.8 64361.6
424000 14755.3 25212.1 24447.7 64415.1
424500 14751.3 25223.1 24489.7 64464.1
425000 14753 25249.5 24512 64514.5
425500 14771.7 25214.7 24542.9 64529.2
426000 14783 25222.7 24584.4 64590.1
426500 14787.9 25262.8 24623.4 64674.1
427000 14823.9 25287 24642.3 64753.2
427500 14874.3 25292.6 24628.9 64795.8
428000 14900.3 25289.5 24624.2 64814
428500 14914.6 25293.6 24625.9 64834.1
429000 14973.1 25288.2 24629.4 64890.7
429500 15004.2 25316.6 24639.9 64960.6
430000 15019 25365.6 24654.9 65039.5
430500 15037.9 25438.7 24657.6 65134.2
431000 15044 25450.3 24678.8 65173.2
431500 15043.3 25474.9 24724.6 65242.9
432000 15027.4 25496 24754.8 65278.2
432500 15028.1 25503 24778.3 65309.5
433000 15036 25525.8 24821.4 65383.1
433500 15044.8 25560.7 24884.6 65490.1
434000 15045.9 25585.3 24920.3 65551.5
434500 15029.2 25626.8 24933 65589
435000 15015.2 25631 24949.6 65595.8
435500 15032.1 25625.8 24951.9 65609.8
436000 15046.1 25652.6 24960.3 65659
436500 15055.3 25691.6 24958.2 65705.1
437000 15065.6 25730.3 24919 65715
437500 15038.2 25756 24900.4 65694.6
438000 15041 25760.2 24893.9 65695.1
438500 15052.4 25751.7 24916.1 65720.3
439000 15065.3 25757 24942.8 65765
439500 15083.3 25742.5 24966.2 65792
440000 15098.4 25731.5 25007.1 65837
440500 15120.7 25733 25059.8 65913.5
441000 15142.9 25718.3 25092.8 65953.9
441500 15169.2 25698.4 25125 65992.5
442000 15212.7 25700.8 25154.9 66068.3
442500 15219.4 25728.9 25168.1 66116.5
443000 15246.9 25764.6 25185.4 66196.9
443500 15246 25758.8 25189.5 66194.2
444000 15258.8 25768.9 25189.9 66217.6
444500 15279.3 25783.4 25227.1 66289.9
445000 15310.9 25815.4 25265.6 66392
445500 15341.1 25862.1 25303.6 66506.8
446000 15371 25901 25387.4 66659.3
446500 15387.8 25938 25413.8 66739.6
447000 15418.1 25983.9 25446.2 66848.3
447500 15440.9 26014.1 25476.3 66931.3
448000 15463.1 26025.7 25504.6 66993.5
448500 15489.3 26048.5 25563.7 67101.5
449000 15503.6 26054.1 25640 67197.7
449500 15507.2 26067.2 25717.2 67291.6
450000 15513.4 26106 25797.5 67416.9
450500 15513.9 26120.1 25862.4 67496.4
451000 15497.1 26164.1 25891.5 67552.7
451500 15509.4 26212.9 25903 67625.3
452000 15526.6 26277.9 25953.9 67758.4
452500 15539.4 26336.7 25996.2 67872.3
453000 15539.3 26382.7 26036.1 67958.1
453500 15548.4 26395.5 26053.4 67997.2
454000 15583.6 26409.9 26099.5 68093
454500 15596.8 26429.9 26153.9 68180.6
455000 15640.9 26459.3 26191.5 68291.8
455500 15645.6 26500.1 26250.4 68396.1
456000 15639.9 26545.7 26312.8 68498.5
456500 15643 26593.6 26389.3 68625.9
457000 15641.4 26632.1 26487.8 68761.3
457500 15611.7 26676.9 26566.9 68855.5
458000 15592.3 26729.7 26640.6 68962.5
458500 15591.5 26800.7 26694.2 69086.4
459000 15602.7 26813.2 26727.7 69143.6
459500 15606.5 26819.8 26775.6 69201.9
460000 15626.8 26851.7 26807.2 69285.6
460500 15630.6 26872.4 26838 69341.1
461000 15641.9 26897.8 26871 69410.7
461500 15658.7 26912.7 26881.4 69452.8
462000 15682.8 26928.8 26932.4 69544
462500 15672.9 26954.9 26965.5 69593.3
463000 15690.5 26986.8 26964.7 69641.9
463500 15692.3 26975.7 26999 69666.9
464000 15691.6 26958.7 27001.6 69651.9
464500 15698.3 26955.1 27032.4 69685.8
465000 15728.4 26931.5 27071.5 69731.4
465500 15738.2 26911.3 27103.9 69753.4
466000 15750.2 26931.5 27165.8 69847.5
466500 15751 26965.5 27227.7 69944.2
467000 15734.6 27011.3 27304.4 70050.4
467500 15755.5 27045.1 27347.7 70148.3
468000 15777.7 27090.3 27370.7 70238.7
468500 15801.5 27115.3 27391.1 70307.9
469000 15827.1 27154.4 27440.3 70421.8
469500 15833 27170.9 27522.7 70526.6
470000 15828.7 27199.9 27575.3 70604
470500 15842.3 27219.2 27610.4 70671.9
471000 15864.6 27262 27653.9 70780.5
471500 15880.7 27280.1 27744.1 70904.9
472000 15881.1 27315.1 27825.3 71021.5
472500 15874.1 27351 27894.3 71119.3
473000 15880.7 27382.5 27988.4 71251.5
473500 15894.1 27387.1 28042.8 71324
474000 15905.5 27409.9 28090.6 71406.1
474500 15928.4 27452.8 28171.9 71553.1
475000 15948.6 27480.6 28240.6 71669.8
475500 15984.6 27499.3 28298.5 71782.3
476000 16008.4 27540.7 28336.9 71885.9
476500 16051.6 27576.5 28370.4 71998.5
477000 16081.6 27609.5 28419.3 72110.4
477500 16108.4 27653 28458.1 72219.5
478000 16120.5 27661.3 28530.2 72312
478500 16145.4 27698.8 28625.6 72469.8
479000 16177.1 27697.7 28695.6 72570.3
479500 16188.2 27693.3 28748.3 72629.9
480000 16199.2 27698.5 28789.4 72687.2
480500 16204.9 27729.7 28863 72797.5
481000 16200.3 27758.9 28944.2 72903.5
481500 16202.3 27792.7 29008.9 73004
482000 16202.9 27828.9 29084 73115.8
482500 16206.3 27853.5 29156.8 73216.5
483000 16230.8 27860.6 29215.7 73307
483500 16230 27904.5 29255.3 73389.7
484000 16247.5 27913.4 29309.9 73470.8
484500 16260 27923.9 29364.7 73548.6
485000 16289.3 27962.5 29423.9 73675.7
485500 16282.8 28016.9 29476 73775.7
486000 16263.6 28081.5 29546.2 73891.3
486500 16245.3 28138.7 29599.1 73983
487000 16260 28158.2 29629.8 74048
487500 16270.3 28205 29672 74147.3
488000 16311.8 28236.7 29740.8 74289.2
488500 16353.7 28216.3 29812.8 74382.7
489000 16361.3 28208.2 29883.6 74453.1
489500 16384 28235.1 29941.1 74560.2
490000 16416.3 28275.5 29971.7 74663.5
490500 16436.5 28279.1 29982.1 74697.7
491000 16446 28304.8 30037.1 74788
491500 16460.3 28332.7 30112.6 74905.6
492000 16480 28366.6 30148.2 74994.8
492500 16514.5 28387.4 30204.5 75106.4
493000 16544.2 28382.6 30223.9 75150.7
493500 16565.9 28391.3 30259 75216.1
494000 16589.8 28402.6 30311 75303.5
494500 16638.3 28397.6 30354.5 75390.3
495000 16663 28425.4 30395.3 75483.7
495500 16676.1 28455.3 30419 75550.4
496000 16699.6 28479.3 30447.9 75626.8
496500 16720.2 28491.7 30474.9 75686.8
497000 16713.8 28488.8 30499.8 75702.3
497500 16726 28499 30534.5 75759.5
498000 16760.1 28498.9 30607.4 75866.5
498500 16791.7 28504.3 30658 75954
499000 16791.2 28512.3 30714.4 76017.8
499500 16796.3 28532.6 30745.6 76074.5
500000 16830.2 28556.2 30760.2 76146.6
500500 16858 28548.1 30814.9 76221
501000 16847.4 28554.8 30857.1 76259.3
501500 16833 28594.1 30908.2 76335.3
502000 16837.3 28612.8 30932.3 76382.4
502500 16842.1 28654.4 30956 76452.4
503000 16852.4 28687 30955.1 76494.5
503500 16817.8 28704.5 30947.8 76470
504000 16802.5 28696.8 30933 76432.3
504500 16789.2 28697.7 30955.4 76442.3
505000 16786 28709.4 31011.5 76506.9
505500 16807.8 28736.6 31050.9 76595.3
506000 16837.3 28745.1 31085.4 76667.8
506500 16855.4 28773.8 31118.8 76748
507000 16846.4 28807.6 31133.2 76787.2
507500 16851.3 28827.6 31125.6 76804.5
508000 16867.3 28865.8 31155.3 76888.4
508500 16877.7 28878.2 31163.7 76919.7
509000 16895.9 28880.6 31193 76969.4
509500 16902 28886.9 31235.6 77024.5
510000 16916.7 28946 31296.8 77159.5
510500 16932.6 28982.2 31329 77243.8
511000 16947.1 29019.2 31365.6 77331.9
511500 16959.7 29042.6 31414.7 77417
512000 16970.9 29069.2 31443.8 77483.9
512500 16972.4 29097.6 31506 77575.9
513000 16947.4 29111.7 31569.9 77629
513500 16938.2 29134 31608.6 77680.8
514000 16920.5 29143.5 31656.3 77720.3
514500 16912.8 29167.9 31730 77810.6
515000 16914.1 29153.7 31793.8 77861.6
515500 16917.6 29177.4 31846.7 77941.7
516000 16938.4 29212.6 31911.3 78062.3
516500 16930.2 29211.1 31936.8 78078.1
517000 16936.9 29245.4 31965.3 78147.6
517500 16951 29268.8 31978 78197.8
518000 16977.1 29286.1 32009.4 78272.6
518500 17010.8 29298.4 32033.2 78342.4
519000 17073.1 29323.8 32064.3 78461.2
519500 17109.3 29377.9 32110.5 78597.8
520000 17150 29428.4 32165.1 78743.5
520500 17191.3 29441 32214.4 78846.7
521000 17231.2 29475.1 32219.7 78926
521500 17261.7 29491.6 32218.8 78972.1
522000 17327.5 29515.5 32230.6 79073.7
522500 17366.8 29514.4 32251.7 79132.9
523000 17394.1 29510 32255.3 79159.5
523500 17417.5 29533.9 32288.5 79239.9
524000 17426.4 29531.3 32320.2 79277.9
524500 17431.7 29554.1 32338.9 79324.6
525000 17449.7 29582.7 32383.3 79415.6
525500 17455.3 29597.3 32430.4 79483
526000 17480.5 29636.8 32485.6 79602.9
526500 17494.3 29680.4 32519.8 79694.4
527000 17517.7 29764.8 32540.3 79822.9
527500 17527.5 29807.9 32551.8 79887.1
528000 17538.4 29835 32568.7 79942
528500 17552.5 29859.1 32563.1 79974.6
529000 17572.1 29884.2 32589.1 80045.5
529500 17567.1 29900.3 32637.3 80104.8
530000 17602.3 29896.1 32682.6 80180.9
530500 17637.4 29887.2 32704.8 80229.4
531000 17632.3 29922 32750 80304.3
531500 17625.4 29925.4 32783.1 80333.9
532000 17631.8 29937.5 32812.5 80381.8
532500 17630.3 29947.7 32834.2 80412.1
533000 17651.1 29963.4 32825.9 80440.4
533500 17699.8 29974.2 32810.4 80484.4
534000 17734.1 29976.6 32821.4 80532.1
534500 17768.1 29975.3 32845.9 80589.4
535000 17802.7 29976.6 32904.7 80684
535500 17834.7 29958.9 32942.6 80736.3
536000 17825.7 29928.3 32994.9 80748.9
536500 17831.2 29918.1 33045.2 80794.5
537000 17832.7 29896.6 33090.1 80819.3
537500 17843.9 29898.4 33111.9 80854.2
538000 17845.7 29891.5 33125.5 80862.7
538500 17842.2 29882 33126 80850.2
539000 17837.9 29865.1 33126.8 80829.8
539500 17852.5 29878.4 33123.8 80854.6
540000 17872 29897.5 33166.1 80935.7
540500 17894.5 29916.3 33166.6 80977.5
541000 17909.7 29923.9 33195.1 81028.6
541500 17917.1 29941.4 33215.3 81073.7
542000 17939.4 29936.1 33238.7 81114.2
542500 17938.6 29969.4 33264.5 81172.5
543000 17969 29975.6 33277.1 81221.6
543500 17989.9 30003.3 33284.2 81277.4
544000 18010.2 30026 33274.1 81310.3
544500 18035.6 30042.1 33288.2 81365.9
545000 18090.3 30073.7 33308.5 81472.5
545500 18123 30103.5 33325.9 81552.4
546000 18123.3 30143.3 33335 81601.6
546500 18121.3 30193.2 33348.1 81662.5
547000 18112.1 30239.4 33343.2 81694.7
547500 18117.4 30262.8 33350.6 81730.8
548000 18116.9 30307.1 33366.9 81790.9
548500 18157.1 30301.8 33408 81867
549000 18170 30317.6 33449.2 81936.8
549500 18153.9 30335.9 33502.8 81992.6
550000 18158.9 30385.7 33560.1 82104.7
550500 18187.3 30391.3 33646.1 82224.8
551000 18210.9 30378.1 33717.7 82306.7
551500 18252.3 30355.3 33795.7 82403.3
552000 18302.6 30376.9 33855.4 82534.8
552500 18335.7 30389.8 33927.7 82653.2
553000 18328.8 30405.4 34010.1 82744.3
553500 18324.3 30431.3 34096.8 82852.4
554000 18334.8 30463.6 34187 82985.4
554500 18351 30475.2 34239.6 83065.8
555000 18361.3 30493 34305.1 83159.4
555500 18388.6 30525.9 34374.1 83288.6
556000 18420.8 30558 34405.4 83384.1
556500 18437.4 30594.5 34435.6 83467.4
557000 18451.6 30616.8 34445.6 83513.9
557500 18466.8 30655.5 34432.3 83554.6
558000 18466.6 30689.9 34461.3 83617.8
558500 18478.2 30736.9 34459.8 83674.9
559000 18496.4 30778 34438.1 83712.5
559500 18522.2 30839.3 34426.6 83788.1
560000 18554.9 30899.6 34387.4 83841.9
560500 18598.4 30926 34407.8 83932.1
561000 18624.8 30953.1 34462.1 84039.9
561500 18659 30987.9 34540.3 84187.2
562000 18711.1 31007.3 34601 84319.4
562500 18750.7 31065.1 34651.6 84467.5
563000 18776.4 31126.7 34705.8 84608.9
563500 18819.2 31176.8 34756.6 84752.7
564000 18833.1 31215.1 34802.5 84850.7
564500 18861.1 31233 34867.2 84961.3
565000 18894.2 31256.9 34914.9 85065.9
565500 18928.8 31290.9 34975.5 85195.1
566000 18981.8 31308.4 34985.8 85276
566500 19006.7 31325.3 34997.9 85329.9
567000 19020.4 31387.1 35027.7 85435.1
567500 19009.4 31433.9 35076.2 85519.5
568000 19018.3 31450 35156.3 85624.6
568500 19029.9 31485.4 35187.2 85702.6
569000 19042.2 31501.2 35220.1 85763.5
569500 19031.9 31517.3 35249.9 85799.1
570000 19028.4 31546.3 35273.5 85848.1
570500 18995 31568.3 35284.6 85847.8
571000 18965.5 31573.8 35327.7 85867
571500 18957 31565.8 35360.9 85883.7
572000 18946 31574.1 35393.2 85913.3
572500 18972.6 31611.6 35435.5 86019.6
573000 18965.4 31643 35489.6 86098
573500 18945.9 31675.2 35535.6 86156.7
574000 18943.9 31700.4 35577.4 86221.7
574500 18953.5 31710.3 35609.2 86272.9
575000 18967 31733.2 35635.8 86336
575500 18992.5 31770 35660.5 86423
576000 18993.9 31797.3 35703.1 86494.4
576500 19006.6 31799.4 35734.7 86540.7
577000 18980.9 31801.9 35724.5 86507.4
577500 18978.2 31858.2 35724.2 86560.7
578000 18950.5 31900.7 35745.2 86596.4
578500 18937.7 31928.4 35783.6 86649.7
579000 18939.8 31961.6 35773 86674.4
579500 18928.1 31977.5 35793.2 86698.8
580000 18930 32007.1 35824.5 86761.5
580500 18939.3 32056 35838.3 86833.6
581000 18945.6 32120 35885.6 86951.2
581500 18945.3 32137.8 35916 86999.1
582000 18959.4 32184.4 35948 87091.7
582500 18994.1 32257.3 35970.2 87221.6
583000 18997.2 32308.6 35996.9 87302.6
583500 19000.7 32389 36007.5 87397.2
584000 19011 32462.1 36019 87492.1
584500 19010.3 32536.5 36009.7 87556.6
585000 19010 32617.6 36040.7 87668.3
585500 19015.5 32662.4 36054.5 87732.4
586000 19019.1 32715.7 36053.2 87787.9
586500 19037.4 32778.5 36048.7 87864.6
587000 19053.5 32845.2 36070.2 87969
587500 19073.3 32912.4 36063.1 88048.8
588000 19076.5 32975.2 36098.6 88150.3
588500 19058.3 33050.6 36120.6 88229.5
589000 19059.4 33100.7 36118.3 88278.5
589500 19020.7 33143.6 36140.3 88304.6
590000 19004.8 33228 36194.1 88426.9
590500 18981.1 33324 36232.1 88537.2
591000 18969.1 33404.9 36282.1 88656.1
591500 18969.6 33437.2 36305 88711.8
592000 18969.3 33446.9 36360.4 88776.6
592500 18965.4 33490.9 36361.3 88817.5
593000 18970.6 33540.5 36367.6 88878.6
593500 18988.8 33572.4 36415.6 88976.7
594000 18991.5 33614.8 36456.2 89062.5
594500 18990.8 33667.9 36477.3 89136
595000 18982.4 33704 36496.6 89183
595500 18951 33725.9 36501.1 89177.9
596000 18953.8 33746.9 36524 89224.8
596500 18947.1 33794.4 36527.4 89268.9
597000 18939.4 33819.2 36538.4 89297
597500 18922.3 33830 36571.7 89324
598000 18895.9 33865.7 36612.8 89374.4
598500 18909.6 33876.4 36646.1 89432
599000 18917.8 33875.1 36644.7 89437.6
599500 18896 33893.1 36671.9 89461
600000 18856.5 33912.4 36729.3 89498.3
600500 18839.4 33924.3 36778.7 89542.3
601000 18833.3 33904 36844.6 89581.9
601500 18864.8 33900.8 36882.1 89647.7
602000 18866.5 33921.2 36903.2 89690.9
602500 18911.6 33913.3 36907.1 89731.9
603000 18947.3 33925.2 36937.3 89809.8
603500 19009.9 33943.9 36972.4 89926.3
604000 19073.3 33961.5 37001.7 90036.5
604500 19123.6 33981 37029.5 90134.1
605000 19176.1 33979.3 37047.2 90202.6
605500 19192.3 34015.4 37077.2 90284.9
606000 19210.7 34038.4 37102.8 90351.9
606500 19239.2 34076.5 37161.4 90477.1
607000 19265.7 34100.8 37217 90583.5
607500 19320.9 34121.8 37210.3 90653.1
608000 19341.8 34132.7 37242.4 90716.9
608500 19367.1 34161.9 37283.2 90812.2
609000 19385.5 34175.6 37293.1 90854.1
609500 19414.6 34201.6 37290.9 90907.1
610000 19419.7 34230.8 37297.4 90947.9
610500 19422.8 34267.8 37277 90967.6
611000 19424.1 34293.6 37254.2 90971.9
611500 19416.4 34324.6 37244.1 90985.1
612000 19408.1 34338.6 37224.8 90971.5
612500 19368.6 34339.5 37223.2 90931.3
613000 19344.3 34339.1 37271.2 90954.7
613500 19330.9 34340 37282 90952.9
614000 19309.1 34366.2 37272 90947.3
